,shows_id,episode_ids,id,url,name,type,language,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,summary,updated
602,438,1278,60246,https://www.tvmaze.com/shows/60246/dekonstrukcia,Деконструкция,Talk Show,Russian,Running,60.0,60.0,2019-07-24,,https://pro-tv.info/projects/dekonstruktsiya/,,8,"An educational online project of the Prodvizhenie TV channel and the Kino-Teatr.Ru website about how the past is depicted in real cinema and what place a work of art occupied in the context of its time. From classics to modern cinema, from epic films to TV series. The experts of ""Deconstruction"" - historians, reenactors, writers and journalists - will take each film apart and leave no stone unturned to find historical truth and fiction",2022-05-30
603,415,1162,60427,https://www.tvmaze.com/shows/60427/justimus-esittaa-duo,Justimus esittää: Duo,Scripted,Finnish,Ended,18.0,18.0,2019-11-22,2020-12-11,https://areena.yle.fi/1-50284041,,1,,2022-03-23
604,611,2901,60508,https://www.tvmaze.com/shows/60508/here-we-go,Here We Go,Scripted,English,To Be Determined,,29.0,2020-12-30,,https://www.bbc.co.uk/programmes/p0byxbkn,,85,"Here We Go follows the highs and lows of the Jessop family as they navigate a combination of life's everyday challenges – changing careers, keeping the romance alive within a marriage, adopting a healthier lifestyle, kidnapping a dog, destroying a swimming pool and sabotaging a wedding.Having filmed his family's disastrous attempt to carve out a holiday in the midst of the pandemic in the 2020 pilot episode, the series sees youngest son Sam continue to document the Jessop family across the year. Moving back and forward in time, each episode offers an intimate, observed and absurd exposé of a modern British family doing its best to support each other, if accidentally annoying everyone else in the process.",2022-06-08
605,58,87,60785,https://www.tvmaze.com/shows/60785/kono-koi-atatamemasu-ka,Kono Koi Atatamemasu ka,Scripted,Japanese,Ended,57.0,59.0,2020-10-20,2020-12-22,https://www.tbs.co.jp/koiata_tbs/,,7,"Kiki Inoue works part-time at a convenience store, spending the better part of her day lazing about or reviewing sweets on her social media account. One day at work, she is introduced to the chain's CEO, Takumi Asaba, who, as it turns out, is familiar with Inoue's online reviews. Asaba asks Inoue to develop new desserts to sell chain-wide. As CEO, Asaba is tasked with turning around the chain's fortunes, as it is now ranked the lowest among its competitors. Close collaboration leads Inoue and Asaba to become sweet on each other.",2022-04-17
606,158,269,60809,https://www.tvmaze.com/shows/60809/discover-destination-ua,Discover Destination UA,Documentary,English,To Be Determined,25.0,23.0,2019-09-17,,https://destination-ua.com/,,1,"Destination UA is the project showing Ukraine from foreigner's perspective.In First season we spent 30 days traveling along the tourist route called Golden Triangle – Kyiv-Lviv-Odesa.We've visited more than 100 locations, tried over two dozen unique Ukrainian dishes, filmed ancient history places and modern spots. We had a lot of fun.In the second season of the show we are visited next regions: Kyiv, Chernihiv, Sumy, Kharkiv, Poltava, Dnipro, Kherson, Mykolaiv, Vinnytsia, Zhytomyr.Next 100 locations, interesting facts, adventures are waiting for you.",2022-04-11
607,159,270,60848,https://www.tvmaze.com/shows/60848/blippi,Blippi,Scripted,English,Running,,,2014-09-23,,,,8,"FUN EDUCATIONAL videos for children! Kids will learn colors, learn shapes, learn numbers, learn letters, the alphabet, abc's and so much more with Blippi's nursery rhymes, educational songs, and educational videos! Blippi ties in things children love like Backhoes, Tractors, Planes, Trains, Animals, Boats, Unicorns, Construction Equipment, Firetrucks, Horses, and the list goes on! Incorporating cartoons and animation with real life footage!",2022-03-05
608,571,2491,60949,https://www.tvmaze.com/shows/60949/a-toy-store-near-you,A Toy Store Near You,Documentary,English,To Be Determined,,20.0,2020-05-29,,https://www.amazon.com/gp/video/detail/B0891S22PR/,,27,"Throughout the world, there are hundreds of independently-owned toy stores, each one as unique and endearing as the people that own them. For the loyal customers that flock to them, they're more than simply an outlet to obtain new treasures; they're a community.",2022-03-11
609,233,447,61140,https://www.tvmaze.com/shows/61140/michael-fassbender-road-to-le-mans,Michael Fassbender: Road to Le Mans,Reality,English,To Be Determined,,16.0,2019-10-11,,,,0,Michael Fassbender's journey from novice racer to Le Mans competitor.,2022-05-31
610,599,2808,61247,https://www.tvmaze.com/shows/61247/knights-on-debris,Knights on Debris,Animation,Chinese,Ended,20.0,20.0,2020-12-30,2022-01-01,https://v.qq.com/detail/u/umpnsyqfu7f60se.html,,6,"In the future world, human exploration of the universe has entered a prosperous era. Machinist Chen Mo originally thought he would successfully reach the new world-the Wild Land in an interstellar spacecraft. Unexpectedly, when he woke up, the Wild Land has become scorched, and his teammates turned into terrifying puppet monsters. Chen Mo didn't know that during several hundred years of sleeping in the dormancy chamber, humans had established an interstellar federation, and the Wild Land had become an abyss. Why am I still alive? ——With countless questions, Chen Mo repaired four robot assistants with different personalities and different functions. With their help, Chen Mo prepared to return to the earth. However, an alien woman appeared, and completely disrupted his return plan... ",2022-03-31
611,268,528,61307,https://www.tvmaze.com/shows/61307/kamen-rider-saber,Kamen Rider Saber,Scripted,Japanese,Ended,23.0,23.0,2020-09-05,2021-08-21,https://www.tv-asahi.co.jp/saber/,,0,"Long ago, the Book of Ancients was the transcriber of history, recording everything known to man; myths, creatures, stories, science and technology, humanity evolved, civilization ... It was protected by the Sword of Logos, a sect of swordsmen tasked with protecting the book to keep the world in balance. However, thousands of years ago, the Megiddo attacked and tried to steal it. As a result, the Book vanished, and each of its pages scattered across the world. In the present day, young novelist Touma Kamiyama has been having dreams of another dimension, swordsmen and monsters coming out of a storybook, and a ""mysterious girl"" calling for help. Recalling the dream sends chills down his spine, not knowing anything about the dream. One day, a strange phenomenon occurred without notice; a part of the city disappeared, people's loved ones disappear one after another, and sends the entire nation into chaos. The vanished part of the city appeared in an alternate dimension, called Wonder World, an endless dimension as big as pages from a book. The dimension is home to magical creatures that attack without hesitation, sending the people in fear and confusion. As Touma and Mei are caught in this phenomenon, the attack reminds Touma of his dream as he is attacked by a mysterious monster. ""I will definitely bring the city back to the original world!"" As if it was responding to his very will, Touma harnesses the power of the red Dragon as it merges into his body, turning him into the Swordsman of Fire. The battle between the real world and Wonder World has an ending, and its destiny is in his hands.",2022-05-12
612,60,89,61530,https://www.tvmaze.com/shows/61530/toki-wo-kakeru-bando,Toki wo Kakeru Bando,Scripted,Japanese,Ended,27.0,26.0,2020-10-20,2020-12-22,https://www.fujitv.co.jp/tokikake/,,0,"A story about Ryo, a mysterious and self-proclaimed music producer from the future, producing a girl band of three girls and leading them to stardom. A comical and tempo conversational drama, and various trials to produce the youth of young people who play music with comedy touch.",2022-04-11
613,269,529,61536,https://www.tvmaze.com/shows/61536/ano-ko-no-yume-wo-mitan-desu,Ano ko no Yume wo Mitan Desu,Scripted,Japanese,Ended,30.0,29.0,2020-10-03,2020-12-19,https://www.tv-tokyo.co.jp/anoyume/intro/,,0,"Comedian Yamasato Ryota enters a cafe to prepare a story. Trivial incidents unfold there with the staff, TV people, the manager, and a handsome office worker. Little things bother them, and Yamasato's annoyance reaches its limit. He pulls up his glasses, opens his notebook, and begins to write a story featuring a real-life actress in his notebook. For Yamasato, escaping reality is a ""dream time"" where he can forget the bad things. This is the start of Ryota Yamazato's fantasy story with the latest actresses and idols as the heroines! <br /> ",2022-04-12
614,600,2810,61556,https://www.tvmaze.com/shows/61556/unsolved-cases-of-kung-fu-portrait-of-beauty,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,Ended,30.0,30.0,2020-12-30,2021-01-07,https://v.qq.com/x/cover/mzc00200tyfmlws.html,,0,"Young noble Chu Yun Xiao crosses paths with female doctor Leng Xing Chen because of a beauty portrait. Together with their friends, the six people who are pulled into a terrifying conspiracy form a detective team to uncover the secrets surrounding the portrait. Chu Yunxiao has ventured into the pugilistic world for the first time. Aspiring to be a chivalrous hero, he relies on his outstanding martial arts skills and high intelligence to solve a difficult case. However, he unexpectedly discovers that he is also a chess piece in this dangerous game. As the fog is slowly lifted, Chu Yun Xiao becomes aware of an unbearable truth that the past twenty years of his life was nothing but a lie.",2022-04-22
615,5,5,61674,https://www.tvmaze.com/shows/61674/sono-koi-mousukoshi-atatamemasuka,Sono koi Mousukoshi Atatamemasuka,Scripted,Japanese,Ended,15.0,15.0,2020-10-20,2020-12-22,https://www.paravi.jp/static/koisuko,,27,"It's spin-off drama of ""Kono Koi Atatamemasu ka""",2022-04-25
616,57,86,61755,https://www.tvmaze.com/shows/61755/bride-of-beirut,Bride of Beirut,Scripted,Arabic,Running,45.0,,2019-09-01,,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515,,0,"Living with her aunt, kind-hearted Thourayya leads a simple life, but her world is upended when she crosses paths with the handsome and ambitious Fares.",2022-04-25
617,572,2496,61909,https://www.tvmaze.com/shows/61909/mighty-little-bheem-kite-festival,Mighty Little Bheem: Kite Festival,Animation,,To Be Determined,,7.0,2020-12-25,,https://www.netflix.com/title/81273728,,0,"With winter behind them, Bheem and his townspeople usher in a sunny new season in all their favorite ways during the Makar Sankranti festival.",2022-05-08
618,472,1609,62127,https://www.tvmaze.com/shows/62127/30-days-with-ryan-garcia,30 Days With: Ryan Garcia,Documentary,English,Ended,18.0,19.0,2020-12-16,2021-01-13,https://www.youtube.com/playlist?list=PLf9hgds1vr7SUygt7csa3j9DhyZsRBQ-z,,0,30 Days With: Ryan Garcia follows the undefeated 22-year-old boxing phenom as he prepares for the biggest fight of his life against Olympic Gold Medalist Luke Campbell.,2022-05-21
619,412,1147,62306,https://www.tvmaze.com/shows/62306/rainbow-high,Rainbow High,Animation,English,Running,6.0,6.0,2020-10-02,,https://www.youtube.com/c/RainbowHigh,,30,"Legend says at the end of the rainbow, there's a pot of gold. But the truth is, it's something even more amazing. Only a chosen few with an eye for bold fashions can follow the rainbow to Rainbow High, the colorful fashion school where everyone learns to flaunt their true color.<br /> ",2022-06-12
620,244,478,62418,https://www.tvmaze.com/shows/62418/trailer-park-boys-park-after-dark,Trailer Park Boys: Park After Dark,Talk Show,English,Running,30.0,30.0,2019-04-05,,https://www.swearnet.com/shows/park-after-dark,,42,"Hang out with Ricky, Julian and Bubbles in Ricky's kitchen, smoking, drinking and talking about whatever the hell pops up in their fucked up brains.",2022-06-24
621,425,1213,62545,https://www.tvmaze.com/shows/62545/ww2-war-against-humanity,WW2: War Against Humanity,Documentary,English,Running,,17.0,2019-03-06,,,,42,"War Against Humanity is a sub-series of ""World War Two: Week by Week"" focusing on war crimes and atrocities from all sides of the conflict that aren't described in detail in regular week by week episodes.",2022-06-22
622,519,2010,62764,https://www.tvmaze.com/shows/62764/300-year-old-class-of-2020,300 Year-Old Class of 2020,Scripted,Korean,Ended,,15.0,2020-12-21,2020-12-28,,,0,"The series is a fantasy comic web drama that tells a story of three students, who were studying in Seowon during the Joseon period accidently time travel and arrive at present-day Seowon in 2020.",2022-06-27
